fqcn	textChars
star.quickobjects.ui.QuickSingleSelectMaterialPanel.MaterialPropertyAndMethodDialog	2764
star.quickobjects.ui.QuickSolidMaterialSelectorPanel	9762
star.quickobjects.ui.QuickSolverSettingsNode	5668
star.quickobjects.ui.QuickSolverSettingsPanel	14070
star.quickobjects.ui.QuickSourceEditorPanel	1661
star.quickobjects.ui.QuickSPQField	14802
star.quickobjects.ui.QuickSPQFieldInterface	1026
star.quickobjects.ui.QuickSPQFieldUtilities	2429
star.quickobjects.ui.QuickSurfaceControlEditPanel	14074
star.quickobjects.ui.QuickSurfaceCustomMeshControlNode	6625
star.quickobjects.ui.QuickTableDisplay	8174
star.quickobjects.ui.QuickTemperatureSPQField	12204
star.quickobjects.ui.QuickUIUtilities	1322
star.quickobjects.ui.QuickUnitsNode	5560
star.quickobjects.ui.QuickUnitsSetupPanel	13589
star.quickobjects.ui.QuickVolumeControlEditPanel	13851
star.quickobjects.ui.QuickVolumeCustomMeshControlNode	6611
star.quickobjects.ui.RangeSliderPopup	9791
star.quickobjects.ui.SelectedQuickGeometryObjectsPositioningToolField	8927
star.quickobjects.ui.SheetBodyCirclePanel	13293
star.quickobjects.ui.SheetBodyRectanglePanel	13750
star.quickobjects.ui.SizeFromSelectedQPsDialog	2775
star.quickobjects.ui.SphereGeometryPanel	11629
star.quickobjects.ui.SpherePanel	13076
star.quickobjects.ui.TranslateGeometryPanel	11798
star.quickobjects.ui.UnitsLabelPanel	8365
star.quickobjects.ui.UnitsPanel	9716
star.quickobjects.ui.VectorXYZPanel	12740
star.quickobjects.vis.AlignWithReferenceAxisState	2593
star.quickobjects.vis.ConstructionObjectCadEdge	5111
star.quickobjects.vis.ConstructionObjectCadFace	5597
star.quickobjects.vis.ConstructionObjectCadVertex	4958
star.quickobjects.vis.QuickDerivedDataItemHighlightHandler	2551
star.quickobjects.vis.QuickDrawableHandler	16235
star.quickobjects.vis.QuickFaceDirectionToolActor	1467
star.quickobjects.vis.QuickFaceDirectionToolDisplayHandler	1259
star.quickobjects.vis.QuickFacesDirectionToolDisplayHandler	1465
star.quickobjects.vis.QuickGeometryObjectCadEdge	6874
star.quickobjects.vis.QuickGeometryObjectCadEdgeManager	5121
star.quickobjects.vis.QuickGeometryObjectCadFace	8559
star.quickobjects.vis.QuickGeometryObjectCadFaceManager	5420
star.quickobjects.vis.QuickGeometryObjectCadVertex	5885
star.quickobjects.vis.QuickGeometryObjectCadVertexManager	5139
star.quickobjects.vis.QuickGeometryObjectReferencePoint	5375
star.quickobjects.vis.QuickGlyph	2500
star.quickobjects.vis.QuickGlyphArrow	2286
star.quickobjects.vis.QuickGlyphCylinder	2416
star.quickobjects.vis.QuickGlyphTriad	2819
star.quickobjects.vis.QuickManagerInteractor	5826
star.quickobjects.vis.QuickManagerSelectHandler	2378
star.quickobjects.vis.QuickManagerState	7513
star.quickobjects.vis.QuickObjectHighlightHandler	3269
star.quickobjects.vis.QuickPartCadEdge	5030
star.quickobjects.vis.QuickPartCadFace	5697
star.quickobjects.vis.QuickPartCadVertex	4877
star.quickobjects.vis.QuickPositioningToolDimensionDecorator	966
star.quickobjects.vis.QuickPositioningToolState	1987
star.quickobjects.vis.QuickSceneDrawableItemHighlightHandler	2569
star.quickobjects.vis.QuickVisActorCreationFactory	1452
star.quickobjects.vis.QuickVisObject	9100
star.quickobjects.vis.QuickVisObjectActor	1708
star.quickobjects.vis.QuickVisObjectFaceDirectionActor	2395
star.quickobjects.vis.QuickVisObjectFaceDirectionDecorator	1402
star.quickobjects.vis.QuickVisObjectGroup	5660
star.quickobjects.vis.QuickVisObjectManager	5264
star.quickobjects.vis.QuickVisObjectNormalActor	1950
star.quickobjects.vis.QuickVisObjectNormalDecorator	1198
star.quickobjects.vis.RotatePositioningToolState	3201
star.quickobjects.vis.SelectCadFaceState	2430
star.quickobjects.vis.SelectOpenFacesEdgesState	2595
star.quickobjects.vis.SelectQuickPartState	2769
star.quickobjects.vis.TranslatePositioningToolState	2700
star.radiation.common.AbsorptionCoefficientMaterialProperty	5261
star.radiation.common.actions.DisplayQuadratureAction	4692
star.radiation.common.AnisotropyFactorMaterialProperty	5170
star.radiation.common.CompositeEmissivityProfile	4240
star.radiation.common.CompositeReflectivityProfile	4258
star.radiation.common.CompositeSpecularityProfile	4249
star.radiation.common.CompositeTransmissivityProfile	4276
star.radiation.common.DiffuseFluxProfile	4230
star.radiation.common.DirectionalFluxParameter	4474
star.radiation.common.DirectionalFluxParameterLeaf	6246
star.radiation.common.DirectionalFluxProfile	4283
star.radiation.common.EmissivityProfile	4186
star.radiation.common.EmissivitySurfaceProperty	5052
star.radiation.common.ExternalDiffuseFluxProfile	4320
star.radiation.common.ExternalDirectionalFluxParameter	4576
star.radiation.common.ExternalDirectionalFluxProfile	4373
star.radiation.common.ExternalSpectralDiffuseFluxProfile	4453
star.radiation.common.ExternalSpectralDirectionalFluxProfile	4506
star.radiation.common.ExternalSurfaceMaterialSpecification	4768
star.radiation.common.FilteredIncomingRadiationFieldFunction	7058
star.radiation.common.FilteredOutgoingRadiationFieldFunction	5811
star.radiation.common.FilteredRadiationFieldFunction	6663
star.radiation.common.GaussianScalarProfileMethod	5298
star.radiation.common.GrayRefractionModel	4213
star.radiation.common.GrayThermalRadiationModel	4603
star.radiation.common.KDistributionCorrelationMethod	4473
star.radiation.common.KirchhoffLawArrayMaterialPropertyMethod	4525
star.radiation.common.KirchhoffLawMaterialPropertyMethod	4480
star.radiation.common.MultiBandRefractionModel	4268
star.radiation.common.MultiBandSpectrumManager	8004
star.radiation.common.MultiBandThermalRadiationModel	5744
star.radiation.common.ParticipatingGrayModel	4463
star.radiation.common.ParticipatingKDistributionModel	5769
star.radiation.common.ParticipatingMultiBandModel	5604
star.radiation.common.ParticipatingSpectrumModel	4441
star.radiation.common.RadiationFluxOption	5429
star.radiation.common.RadiationFluxOption.Type	3623
star.radiation.common.RadiationModel	4154
star.radiation.common.RadiationSpectrumManager	7651
star.radiation.common.RadiationSpectrumModel	5509
star.radiation.common.RadiationTemperature	5134
star.radiation.common.RadiationTemperatureProfile	4290
star.radiation.common.RadiationTransferOption	5974
star.radiation.common.RadiationTransferOption.Type	3734
star.radiation.common.RadiationUtilities	4618
star.radiation.common.RadiationUtilities.SurfaceMaterialValues	1568
star.radiation.common.ReflectionSpecularityOption	5823
star.radiation.common.ReflectionSpecularityOption.Type	3662
star.radiation.common.ReflectionSpecularitySurfaceProperty	5175
star.radiation.common.ReflectivitySurfaceProperty	5074
star.radiation.common.RefractiveIndexMaterialProperty	5173
star.radiation.common.S2sSpectrumModel	5012
star.radiation.common.ScatteringCoefficientMaterialProperty	5261
star.radiation.common.SolarCalculator	10211
star.radiation.common.SolarLoadsModel	9100
star.radiation.common.SolarManualSpecification	6230
star.radiation.common.SolarSpecificationMethod	5007
star.radiation.common.SolarSpecificationOption	5061
star.radiation.common.SolarSpecificationOption.Type	3550
star.radiation.common.SpectralBand	6663
star.radiation.common.SpectralDiffuseFluxProfile	4363
star.radiation.common.SpectralDirectionalFluxProfile	4416
star.radiation.common.SpectralGroup	4792
star.radiation.common.SpectralProfile	4462
star.radiation.common.ThermalEnvironmentManager	5091
star.radiation.common.TransmissivitySurfaceProperty	5096
star.radiation.common.ui.GrayThermalRadiationModelNode	6115
star.radiation.common.ui.MultiBandSpectrumManagerNode	6921
star.radiation.common.ui.MultiBandThermalRadiationModelNode	6175
star.radiation.common.ui.ParticipatingGrayModelNode	6079
star.radiation.common.ui.ParticipatingKDistributionModelNode	6441
star.radiation.common.ui.ParticipatingMultiBandModelNode	6139
star.radiation.common.ui.SolarLoadsModelNode	5995
star.radiation.common.ui.SpectralBandNode	6860
star.radiation.common.ui.ThermalEnvironmentManagerNode	5898
star.radiation.common.WsggPropertyMethod	5812
star.radiation.dom.AbsorptionCoefficientProperty	5062
star.radiation.dom.DORadiationModel	5405
star.radiation.dom.DORadiationSolver	7647
star.radiation.dom.OrdinateSetOption	5679
star.radiation.dom.OrdinateSetOption.Type	3661
star.radiation.dom.RefractiveIndexProperty	5008
star.radiation.dom.ScatteringCoefficientProperty	5062
star.radiation.dom.WsggMethod	5524
star.radiation.pmc.EnvironmentLoadsPMCSubSolver	4766
star.radiation.pmc.PMCRtPhysicsSolver	9716
star.radiation.pmc.PMCSolver	6049
star.radiation.pmc.PMCSolverManager	5829
star.radiation.pmc.PMCSubSolver	4149
star.radiation.pmc.S2sPMCModel	4204
star.radiation.pmc.S2sPMCRtPhysicsSolver	8751
star.radiation.pmc.StatisticalSamplingFactor	5435
star.radiation.pmc.ui.PMCSolverNode.FreqManagerUpdateListener	1377
star.radiation.pmc.ui.PMCSolverNode	6343
star.radiation.pmc.VolumetricPMCModel	4274
star.radiation.s2s.actions.DisplayDetailedS2sExchangeAction	4761
star.radiation.s2s.S2sAMGLinearSolver	4975
star.radiation.s2s.S2sModel	4132
star.radiation.s2s.S2sSolver	6196
star.radiation.s2s.ui.S2sSolverNode	5851
star.radiation.sphericalharmonics.SphericalHarmonicsModel	5632
star.radiation.sphericalharmonics.SphericalHarmonicsOrderOption	4576
star.radiation.sphericalharmonics.SphericalHarmonicsOrderOption.Type	3484
star.radiation.sphericalharmonics.SphericalHarmonicsSolver	6722
star.radiation.sphericalharmonics.ui.SphericalHarmonicsSolverNode	5687
star.reactions.AebuProfile	4142
star.reactions.AnalyticalReactionsSourceJacobian	4392
star.reactions.ArrheniusCoefficients	5116
star.reactions.ArrheniusCoefficientsBase	6923
star.reactions.ArrheniusPreExponentProfile	6118
star.reactions.ArrheniusRateSpeciesTemperatureDependence	4990
star.reactions.BebuProfile	4142
star.reactions.CABMCoefficients	4648
star.reactions.ComplexChemistryReactionType	4492
star.reactions.ComplexReactionProperties	5817
star.reactions.DiffusionLimitedUserReactionRate	5355
star.reactions.DiffusionLimitedUserReactionRateProfile	6432
star.reactions.EbuProperties	5766
star.reactions.EbuReactionType	4367
star.reactions.EddyContactReactionType	4437
star.reactions.ElectrochemistryBulkEquilibriumReactionType	4659
star.reactions.ElectrochemistryMechanismEditor	3205
star.reactions.ElectrochemistryMechanismOption	4588
star.reactions.ElectrochemistryPotentialReactionType	4591
star.reactions.ElectrochemistrySpeciesReactionType	4569
star.reactions.ElectronExcitationEnergyLoss	4982
star.reactions.EquilibriumConstantReverseArrhenius	5426
star.reactions.FieldFunctionForUserDefinedChemistryGroup	5994
star.reactions.FieldFunctionsForUserDefinedChemistry	6336
star.reactions.GenericReactionEquilibriumConstantMethod	5156
star.reactions.InternalReactionsSource	4322
star.reactions.InterphaseReactionType	4424
star.reactions.KeqProfile	5660
star.reactions.LowCoefficients	4624
star.reactions.MultiphaseComplexChemistryInterphaseReactionProperties	4981
star.reactions.NumericalReactionsSourceJacobian	4381
star.reactions.PlogCoefficients	4705
star.reactions.PressureDependentReactionType	5831
star.reactions.PressureDependentReactionType.Type	3908
star.reactions.ProductManager	6264
star.reactions.ReactantManager	6288
star.reactions.ReactingChannelReactionType	4481
star.reactions.ReactingModel	5809
star.reactions.ReactingSystem	5892
star.reactions.ReactingSystemInterface	4518
star.reactions.Reaction	8092
star.reactions.ReactionComponent	5764
star.reactions.ReactionComponentDataBaseMaterial	5547
star.reactions.ReactionComponentManager	6376
star.reactions.ReactionComponentMixture	5457
star.reactions.ReactionComponentSubstance	5463
star.reactions.ReactionEquilibriumConstantProperty	5198
star.reactions.ReactionManager	5612
star.reactions.ReactionManagerInterface	8470
star.reactions.ReactionPropertiesHolder	5972
star.reactions.ReactionProperty	4053
star.reactions.ReactionPropertyManager	5501
star.reactions.ReactionPropertyMethod	4478
star.reactions.ReactionPropertyMethodEditor	3258
star.reactions.ReactionPropertyWithMethods	7743
star.reactions.ReactionRateProperty	5400
star.reactions.ReactionRatePropertyMethod	4000
star.reactions.ReactionsSourceJacobianProperty	5137
star.reactions.ReactionsSourceProperty	5592
star.reactions.ReactionsUserCodingTypeProperty	5159
star.reactions.ReactionType	4314
star.reactions.ReactionTypeEditor	3252
star.reactions.ReactionTypeManager	5520
star.reactions.ReactorNetworkReactionType	4470
star.reactions.RequiresReactionsVisible	334
star.reactions.ReverseArrheniusCoefficients	4447
star.reactions.ReverseReactionRateProperty	5496
star.reactions.SorptionReactionType	4402
star.reactions.SriCoefficients	4607
star.reactions.SurfaceChargeAccumulationOption	4709
star.reactions.SurfaceChargeAccumulationOption.Type	3591
star.reactions.SurfaceChemistryReactionType	4492
star.reactions.SurfaceMechanismBaseOption	5027
star.reactions.SurfaceMechanismEditor	3124
star.reactions.SurfaceMechanismOption	4480
star.reactions.SurfaceMechanismPhase	7546
star.reactions.SurfaceMechanismPhaseManager	9437
star.reactions.SurfaceReactingModelBase	5784
star.reactions.SurfaceReactionImporter	330
star.reactions.SurfaceReactionProvider	330
star.reactions.TableGeneratorReactionType	4470
star.reactions.ThirdBodyCoefficientBase	4771
star.reactions.ThirdBodyCoefficientDataBaseMaterial	5816
star.reactions.ThirdBodyCoefficientMixtureComponent	5816
star.reactions.ThirdBodyCoefficients	8115
star.reactions.TroeCoefficients	5129
star.reactions.ui.AddProductAction	4394
star.reactions.ui.AddReactantAction	4404
star.reactions.ui.AddReactionComponentAction.DataBaseMaterialManagerOption	2365
star.reactions.ui.AddReactionComponentAction.DataBaseMaterialOption	2407
star.reactions.ui.AddReactionComponentAction	6078
star.reactions.ui.AddReactionComponentAction.MixtureComponentOption	2068
star.reactions.ui.AddReactionComponentAction.MixtureOption	2169
star.reactions.ui.AddReactionComponentAction.NullOption	1658
star.reactions.ui.AddReactionComponentAction.SubMenuOption	1749
star.reactions.ui.AddReactionComponentAction.SubstanceOption	1984
star.reactions.ui.AddThirdBodyCoefficientAction	4875
star.reactions.ui.ArrheniusCoefficientsBaseNode	5941
star.reactions.ui.EbuPropertiesNode	5906
star.reactions.ui.ElectrochemistryMechanismOptionNode	5982
star.reactions.ui.NewReactionAction	4363
star.reactions.ui.NewSurfaceMechanismPhaseAction	4489
star.reactions.ui.ProductManagerNode	6872
star.reactions.ui.ReactantManagerNode	6890
star.reactions.ui.ReactingModelNode	5957
star.reactions.ui.ReactionComponentDataBaseMaterialNode	5822
star.reactions.ui.ReactionComponentManagerNode	6662
star.reactions.ui.ReactionComponentMixtureNode	5714
star.reactions.ui.ReactionComponentNode	7398
star.reactions.ui.ReactionComponentSubstanceNode	5738
star.reactions.ui.ReactionManagerInterfaceNode	7296
star.reactions.ui.ReactionNode	8108
star.reactions.ui.ReactionPropertyManagerNode	6217
star.reactions.ui.ReactionPropertyWithMethodsNode	6210
star.reactions.ui.ReactionTypeManagerNode	6169
star.reactions.ui.RemoveInvalidSurfaceMechanismPhasesAction	4696
star.reactions.ui.SurfaceMechanismOptionNode	5856
star.reactions.ui.SurfaceMechanismPhaseManagerNode	7440
star.reactions.ui.SurfaceMechanismPhaseNode	7089
star.reactions.ui.SurfaceReactingModelBaseNode	6091
star.reactions.ui.ThirdBodyCoefficientBaseNode	6882
star.reactions.ui.ThirdBodyCoefficientDataBaseMaterialNode	5879
star.reactions.ui.ThirdBodyCoefficientMixtureComponentNode	5879
star.reactions.ui.ThirdBodyCoefficientsNode	6757
star.reactions.ui.UserCodingReactionsSourceNode	5754
star.reactions.UserCodingAnalyticalReactionsSourceJacobian	4628
star.reactions.UserCodingEosDensityForCCEditor	3150
star.reactions.UserCodingEosDensityJacForCCEditor	3177
star.reactions.UserCodingReactionPropertyMethod	4490
star.reactions.UserCodingReactionRatesModify	4400
star.reactions.UserCodingReactionsDensity	4621
star.reactions.UserCodingReactionsDensityJacobian	4714
star.reactions.UserCodingReactionsSource	5962
star.reactions.UserCodingSourceTermCalculate	4998
star.reactions.UserCodingSourceTermModify	4371
star.reactions.UserFunctionReactionSourceEditor	3244
star.reactions.UserInterphaseReactionRate	5211
star.reactions.UserInterphaseReactionRateProfile	5984
star.reactions.UserReactionRate	5325
star.reactions.UserReactionRateProfile	5905
star.realgas.AcentricFactorProperty	5112
star.realgas.CubicEosModel	4828
star.realgas.EquilibriumAirDynamicViscosityMethod	4458
star.realgas.EquilibriumAirEosModel	4992
star.realgas.EquilibriumAirSoundSpeedMethod	4412
star.realgas.EquilibriumAirSpecificHeatMethod	4418
star.realgas.EquilibriumAirThermalConductivityMethod	4488
star.realgas.IapwsConstantMaterialPropertyMethod	5474
star.realgas.IapwsCriticalPressureMethod	4574
star.realgas.IapwsCriticalPressureProperty	5218
star.realgas.IapwsCriticalTemperatureMethod	4604
star.realgas.IapwsCriticalTemperatureProperty	5259
star.realgas.IapwsDynamicViscosityMethod	4367
star.realgas.IapwsEosModel	4849
star.realgas.IapwsGasEosModel	4496
star.realgas.IapwsLiquidEosModel	4523
star.realgas.IapwsMolecularWeightMethod	4564
star.realgas.IapwsSaturationPressureMethod	4387
star.realgas.IapwsSaturationTemperatureMethod	4417
star.realgas.IapwsSoundSpeedMethod	4310
star.realgas.IapwsSpecificHeatMethod	4327
star.realgas.IapwsSurfaceTensionMethod	4347
star.realgas.IapwsThermalConductivityMethod	4397
star.realgas.ModifiedSoaveRedlichKwongEosModel	4608
star.realgas.PengRobinsonEosModel	4465
star.realgas.RealGasModel	4116
star.realgas.RedlichKwongEosModel	4465
star.realgas.SoaveRedlichKwongEosModel	4518
star.realgas.VanDerWaalsEosModel	4452
star.refprop.RefpropEntropyMethod	4288
star.refprop.RefpropEosModel	4848
star.refprop.RefpropGasEosModel	4499
star.refprop.RefpropGasMixtureEosModel	4562
star.refprop.RefpropLiquidEosModel	4529
star.refprop.RefpropLiquidMixtureEosModel	4592
star.refprop.RefpropMixtureCriticalPressureMethod	4442
star.refprop.RefpropMixtureCriticalPressureProperty	5299
star.refprop.RefpropMixtureCriticalTemperatureMethod	4472
star.refprop.RefpropMixtureCriticalTemperatureProperty	5340
